ymd,date,dow_int,dow_str,day,doy,dos,is_weekday,is_weekend,is_holiday,is_busy,post_thx,woy,woy_dow,season_week,season_week_dow,month_int,month_str,year,season,season_num,quarter,month_year,month_day,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,December,February,January,March,November,2017-2018,2018-2019,2019-2020,2020-2021,views,log_views,ga_shift1,ga_shift2,ga_shift3,eod_snow_depth,avg_temp,snow,total_snowfall,total_snowfall_days,biggest_snowfall,max_base_depth,average_base_depth,max_summit_depth,average_summit_depth,tot_tix,day_tix,night_tix,tot_sp_est,day_sp_est,night_sp_est,tot_alpine,tot_day,tot_night
2017-12-29,2017-12-29,4,Friday,29,363,59,True,False,False,True,False,52,52Friday,8,8Friday,12,December,2017,2017-2018,75.0,4,2017-12,12-29,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,41.0,20,0,132,34,11,60,39,66,41,952.0,952.0,0.0,1635.0,1324.0,311.0,2587.0,2276.0,311.0
2017-12-30,2017-12-30,5,Saturday,30,364,60,False,True,False,True,False,52,52Saturday,8,8Saturday,12,December,2017,2017-2018,75.0,4,2017-12,12-30,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,31.0,20,0,132,34,11,60,39,66,41,1185.0,958.0,227.0,2266.0,1835.0,431.0,3451.0,2793.0,658.0
2017-12-31,2017-12-31,6,Sunday,31,365,61,False,True,False,True,False,52,52Sunday,8,8Sunday,12,December,2017,2017-2018,75.0,4,2017-12,12-31,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,24.0,20,0,132,34,11,60,39,66,41,852.0,701.0,151.0,1772.0,1435.0,337.0,2624.0,2136.0,488.0
2018-01-01,2018-01-01,0,Monday,1,1,64,True,False,True,True,False,1,1Monday,8,8Monday,1,January,2018,2017-2018,75.0,1,2018-01,01-01,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,31.0,20,0,132,34,11,60,39,66,41,843.0,712.0,131.0,1691.0,1369.0,322.0,2534.0,2081.0,453.0
2018-01-02,2018-01-02,1,Tuesday,2,2,65,True,False,False,True,False,1,1Tuesday,8,8Tuesday,1,January,2018,2017-2018,75.0,1,2018-01,01-02,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,34.0,20,0,132,34,11,60,39,66,41,458.0,458.0,0.0,732.0,592.0,140.0,1190.0,1050.0,140.0
2018-01-03,2018-01-03,2,Wednesday,3,3,66,True,False,False,True,False,1,1Wednesday,8,8Wednesday,1,January,2018,2017-2018,75.0,1,2018-01,01-03,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,35.0,20,0,132,34,11,60,39,66,41,348.0,348.0,0.0,738.0,597.0,141.0,1086.0,945.0,141.0
2018-01-04,2018-01-04,3,Thursday,4,4,67,True,False,False,True,False,1,1Thursday,8,8Thursday,1,January,2018,2017-2018,75.0,1,2018-01,01-04,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,39.0,19,0,132,34,11,60,39,66,41,292.0,292.0,0.0,599.0,485.0,114.0,891.0,777.0,114.0
2018-01-05,2018-01-05,4,Friday,5,5,68,True,False,False,True,False,1,1Friday,8,8Friday,1,January,2018,2017-2018,75.0,1,2018-01,01-05,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,40.0,19,0,132,34,11,60,39,66,41,265.0,265.0,0.0,280.0,226.0,54.0,545.0,491.0,54.0
2018-01-06,2018-01-06,5,Saturday,6,6,69,False,True,False,False,False,1,1Saturday,8,8Saturday,1,January,2018,2017-2018,75.0,1,2018-01,01-06,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,33.0,18,0,132,34,11,60,39,66,41,391.0,391.0,0.0,478.0,387.0,91.0,869.0,778.0,91.0
2018-01-07,2018-01-07,6,Sunday,7,7,70,False,True,False,False,False,1,1Sunday,8,8Sunday,1,January,2018,2017-2018,75.0,1,2018-01,01-07,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,31.0,18,0,132,34,11,60,39,66,41,251.0,251.0,0.0,609.0,493.0,116.0,860.0,744.0,116.0
2018-01-08,2018-01-08,0,Monday,8,8,71,True,False,False,False,False,2,2Monday,9,9Monday,1,January,2018,2017-2018,75.0,1,2018-01,01-08,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,38.0,18,0,132,34,11,60,39,66,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,2018-01-09,1,Tuesday,9,9,72,True,False,False,False,False,2,2Tuesday,9,9Tuesday,1,January,2018,2017-2018,75.0,1,2018-01,01-09,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,36.0,18,0,132,34,11,60,39,66,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,2018-01-10,2,Wednesday,10,10,73,True,False,False,False,False,2,2Wednesday,9,9Wednesday,1,January,2018,2017-2018,75.0,1,2018-01,01-10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25827,10.159175735326064,0.0,0.0,0.0,26.0,18,0,132,34,11,60,39,66,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,2018-01-11,3,Thursday,11,11,74,True,False,False,False,False,2,2Thursday,9,9Thursday,1,January,2018,2017-2018,75.0,1,2018-01,01-11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,53609,10.889472243411273,25827.0,0.0,0.0,32.0,23,0,132,34,11,60,39,66,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,2018-01-12,4,Friday,12,12,75,True,False,False,False,False,2,2Friday,9,9Friday,1,January,2018,2017-2018,75.0,1,2018-01,01-12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35816,10.486149999920801,53609.0,25827.0,0.0,31.0,24,0,132,34,11,60,39,66,41,227.0,226.0,1.0,485.0,392.0,93.0,712.0,618.0,94.0
2018-01-13,2018-01-13,5,Saturday,13,13,76,False,True,False,False,False,2,2Saturday,9,9Saturday,1,January,2018,2017-2018,75.0,1,2018-01,01-13,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25383,10.141834937592611,35816.0,53609.0,25827.0,32.0,23,0,132,34,11,60,39,66,41,515.0,438.0,77.0,2224.0,1801.0,423.0,2739.0,2239.0,500.0
2018-01-14,2018-01-14,6,Sunday,14,14,77,False,True,False,False,False,2,2Sunday,9,9Sunday,1,January,2018,2017-2018,75.0,1,2018-01,01-14,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17815,9.787796078039936,25383.0,35816.0,53609.0,35.0,23,0,132,34,11,60,39,66,41,390.0,326.0,64.0,2104.0,1704.0,400.0,2494.0,2030.0,464.0
2018-01-15,2018-01-15,0,Monday,15,15,78,True,False,True,True,False,3,3Monday,10,10Monday,1,January,2018,2017-2018,75.0,1,2018-01,01-15,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15987,9.679531170964893,17815.0,25383.0,35816.0,39.0,22,0,132,34,11,60,39,66,41,353.0,301.0,52.0,1345.0,1089.0,256.0,1698.0,1390.0,308.0
2018-01-16,2018-01-16,1,Tuesday,16,16,79,True,False,False,False,False,3,3Tuesday,10,10Tuesday,1,January,2018,2017-2018,75.0,1,2018-01,01-16,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27770,10.231711580300844,15987.0,17815.0,25383.0,35.0,23,0,132,34,11,60,39,66,41,94.0,74.0,20.0,253.0,204.0,49.0,347.0,278.0,69.0
2018-01-17,2018-01-17,2,Wednesday,17,17,80,True,False,False,False,False,3,3Wednesday,10,10Wednesday,1,January,2018,2017-2018,75.0,1,2018-01,01-17,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,16779,9.727883383489697,27770.0,15987.0,17815.0,35.0,23,0,132,34,11,60,39,66,41,71.0,50.0,21.0,440.0,356.0,84.0,511.0,406.0,105.0
2018-01-18,2018-01-18,3,Thursday,18,18,81,True,False,False,False,False,3,3Thursday,10,10Thursday,1,January,2018,2017-2018,75.0,1,2018-01,01-18,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,36822,10.513850771617152,16779.0,27770.0,15987.0,39.0,27,0,132,34,11,60,39,66,41,156.0,86.0,70.0,258.0,208.0,50.0,414.0,294.0,120.0
2018-01-19,2018-01-19,4,Friday,19,19,82,True,False,False,False,False,3,3Friday,10,10Friday,1,January,2018,2017-2018,75.0,1,2018-01,01-19,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63018,11.05117567885083,36822.0,16779.0,27770.0,27.0,29,0,132,34,11,60,39,66,41,682.0,357.0,325.0,2345.0,1899.0,446.0,3027.0,2256.0,771.0
2018-01-20,2018-01-20,5,Saturday,20,20,83,False,True,False,False,False,3,3Saturday,10,10Saturday,1,January,2018,2017-2018,75.0,1,2018-01,01-20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30726,10.332864480690604,63018.0,36822.0,16779.0,24.0,28,0,132,34,11,60,39,66,41,1485.0,1106.0,379.0,4982.0,4035.0,947.0,6467.0,5141.0,1326.0
2018-01-21,2018-01-21,6,Sunday,21,21,84,False,True,False,False,False,3,3Sunday,10,10Sunday,1,January,2018,2017-2018,75.0,1,2018-01,01-21,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,29332,10.28643434921369,30726.0,63018.0,36822.0,24.0,29,0,132,34,11,60,39,66,41,763.0,634.0,129.0,3608.0,2922.0,686.0,4371.0,3556.0,815.0
2018-01-22,2018-01-22,0,Monday,22,22,85,True,False,False,False,False,4,4Monday,11,11Monday,1,January,2018,2017-2018,75.0,1,2018-01,01-22,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50514,10.830005804565719,29332.0,30726.0,63018.0,26.0,32,0,132,34,11,60,39,66,41,303.0,149.0,154.0,1447.0,1172.0,275.0,1750.0,1321.0,429.0
2018-01-23,2018-01-23,1,Tuesday,23,23,86,True,False,False,False,False,4,4Tuesday,11,11Tuesday,1,January,2018,2017-2018,75.0,1,2018-01,01-23,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,20820,9.94366934216896,50514.0,29332.0,30726.0,27.0,31,0,132,34,11,60,39,66,41,275.0,150.0,125.0,763.0,618.0,145.0,1038.0,768.0,270.0
2018-01-24,2018-01-24,2,Wednesday,24,24,87,True,False,False,False,False,4,4Wednesday,11,11Wednesday,1,January,2018,2017-2018,75.0,1,2018-01,01-24,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,19935,9.900232259815455,20820.0,50514.0,29332.0,35.0,31,0,132,34,11,60,39,66,41,225.0,144.0,81.0,722.0,584.0,138.0,947.0,728.0,219.0
2018-01-25,2018-01-25,3,Thursday,25,25,88,True,False,False,False,False,4,4Thursday,11,11Thursday,1,January,2018,2017-2018,75.0,1,2018-01,01-25,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,39393,10.581343414527115,19935.0,20820.0,50514.0,28.0,33,0,132,34,11,60,39,66,41,554.0,224.0,330.0,921.0,746.0,175.0,1475.0,970.0,505.0
2018-01-26,2018-01-26,4,Friday,26,26,89,True,False,False,False,False,4,4Friday,11,11Friday,1,January,2018,2017-2018,75.0,1,2018-01,01-26,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,41438,10.631953613220428,39393.0,19935.0,20820.0,24.0,36,0,132,34,11,60,39,66,41,940.0,451.0,489.0,1221.0,989.0,232.0,2161.0,1440.0,721.0
2018-01-27,2018-01-27,5,Saturday,27,27,90,False,True,False,False,False,4,4Saturday,11,11Saturday,1,January,2018,2017-2018,75.0,1,2018-01,01-27,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,67160,11.114833111191476,41438.0,39393.0,19935.0,29.0,40,0,132,34,11,60,39,66,41,2210.0,1595.0,615.0,4934.0,3996.0,938.0,7144.0,5591.0,1553.0
2018-01-28,2018-01-28,6,Sunday,28,28,91,False,True,False,False,False,4,4Sunday,11,11Sunday,1,January,2018,2017-2018,75.0,1,2018-01,01-28,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,39143,10.57497688594327,67160.0,41438.0,39393.0,36.0,38,0,132,34,11,60,39,66,41,1524.0,1283.0,241.0,4956.0,4014.0,942.0,6480.0,5297.0,1183.0
2018-01-29,2018-01-29,0,Monday,29,29,92,True,False,False,False,False,5,5Monday,12,12Monday,1,January,2018,2017-2018,75.0,1,2018-01,01-29,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20051,9.906034306802704,39143.0,67160.0,41438.0,40.0,37,0,132,34,11,60,39,66,41,251.0,147.0,104.0,657.0,532.0,125.0,908.0,679.0,229.0
2018-01-30,2018-01-30,1,Tuesday,30,30,93,True,False,False,False,False,5,5Tuesday,12,12Tuesday,1,January,2018,2017-2018,75.0,1,2018-01,01-30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,16301,9.69898173460629,20051.0,39143.0,67160.0,36.0,36,0,132,34,11,60,39,66,41,220.0,126.0,94.0,369.0,298.0,71.0,589.0,424.0,165.0
2018-01-31,2018-01-31,2,Wednesday,31,31,94,True,False,False,False,False,5,5Wednesday,12,12Wednesday,1,January,2018,2017-2018,75.0,1,2018-01,01-31,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,14480,9.580523665939708,16301.0,20051.0,39143.0,26.0,36,0,132,34,11,60,39,66,41,393.0,171.0,222.0,591.0,478.0,113.0,984.0,649.0,335.0
2018-02-01,2018-02-01,3,Thursday,1,32,95,True,False,False,False,False,5,5Thursday,12,12Thursday,2,February,2018,2017-2018,75.0,1,2018-02,02-01,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14997,9.61560546008168,14480.0,16301.0,20051.0,31.0,36,0,132,34,11,60,39,66,41,397.0,225.0,172.0,592.0,479.0,113.0,989.0,704.0,285.0
2018-02-02,2018-02-02,4,Friday,2,33,96,True,False,False,False,False,5,5Friday,12,12Friday,2,February,2018,2017-2018,75.0,1,2018-02,02-02,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22305,10.012566147562366,14997.0,14480.0,16301.0,38.0,33,0,132,34,11,60,39,66,41,1748.0,1557.0,191.0,685.0,554.0,131.0,2433.0,2111.0,322.0
2018-02-03,2018-02-03,5,Saturday,3,34,97,False,True,False,False,False,5,5Saturday,12,12Saturday,2,February,2018,2017-2018,75.0,1,2018-02,02-03,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19637,9.885170820750231,22305.0,14997.0,14480.0,38.0,32,0,132,34,11,60,39,66,41,1311.0,1052.0,259.0,3135.0,2539.0,596.0,4446.0,3591.0,855.0
2018-02-04,2018-02-04,6,Sunday,4,35,98,False,True,False,False,False,5,5Sunday,12,12Sunday,2,February,2018,2017-2018,75.0,1,2018-02,02-04,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,14488,9.58107599956325,19637.0,22305.0,14997.0,39.0,30,0,132,34,11,60,39,66,41,355.0,318.0,37.0,1414.0,1145.0,269.0,1769.0,1463.0,306.0
2018-02-05,2018-02-05,0,Monday,5,36,99,True,False,False,False,False,6,6Monday,13,13Monday,2,February,2018,2017-2018,75.0,1,2018-02,02-05,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13118,9.481740611853681,14488.0,19637.0,22305.0,34.0,30,0,132,34,11,60,39,66,41,146.0,123.0,23.0,182.0,147.0,35.0,328.0,270.0,58.0
2018-02-06,2018-02-06,1,Tuesday,6,37,100,True,False,False,False,False,6,6Tuesday,13,13Tuesday,2,February,2018,2017-2018,75.0,1,2018-02,02-06,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,11604,9.359105145241294,13118.0,14488.0,19637.0,30.0,30,0,132,34,11,60,39,66,41,127.0,99.0,28.0,190.0,153.0,37.0,317.0,252.0,65.0
2018-02-07,2018-02-07,2,Wednesday,7,38,101,True,False,False,False,False,6,6Wednesday,13,13Wednesday,2,February,2018,2017-2018,75.0,1,2018-02,02-07,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10841,9.291090521661292,11604.0,13118.0,14488.0,35.0,30,0,132,34,11,60,39,66,41,250.0,177.0,73.0,404.0,327.0,77.0,654.0,504.0,150.0
2018-02-08,2018-02-08,3,Thursday,8,39,102,True,False,False,False,False,6,6Thursday,13,13Thursday,2,February,2018,2017-2018,75.0,1,2018-02,02-08,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,11414,9.342595951096653,10841.0,11604.0,13118.0,41.0,29,0,132,34,11,60,39,66,41,365.0,234.0,131.0,316.0,255.0,61.0,681.0,489.0,192.0
2018-02-09,2018-02-09,4,Friday,9,40,103,True,False,False,False,False,6,6Friday,13,13Friday,2,February,2018,2017-2018,75.0,1,2018-02,02-09,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14554,9.585621148907032,11414.0,10841.0,11604.0,33.0,30,0,132,34,11,60,39,66,41,472.0,257.0,215.0,376.0,304.0,72.0,848.0,561.0,287.0
2018-02-10,2018-02-10,5,Saturday,10,41,104,False,True,False,False,False,6,6Saturday,13,13Saturday,2,February,2018,2017-2018,75.0,1,2018-02,02-10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15367,9.639977632055333,14554.0,11414.0,10841.0,24.0,30,0,132,34,11,60,39,66,41,728.0,623.0,105.0,2237.0,1811.0,426.0,2965.0,2434.0,531.0
2018-02-11,2018-02-11,6,Sunday,11,42,105,False,True,False,False,False,6,6Sunday,13,13Sunday,2,February,2018,2017-2018,75.0,1,2018-02,02-11,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13439,9.505916206547065,15367.0,14554.0,11414.0,24.0,29,0,132,34,11,60,39,66,41,303.0,267.0,36.0,1273.0,1031.0,242.0,1576.0,1298.0,278.0
2018-02-12,2018-02-12,0,Monday,12,43,106,True,False,False,False,False,7,7Monday,14,14Monday,2,February,2018,2017-2018,75.0,1,2018-02,02-12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15480,9.647304147143718,13439.0,15367.0,14554.0,25.0,30,0,132,34,11,60,39,66,41,167.0,159.0,8.0,148.0,119.0,29.0,315.0,278.0,37.0
2018-02-13,2018-02-13,1,Tuesday,13,44,107,True,False,False,False,False,7,7Tuesday,14,14Tuesday,2,February,2018,2017-2018,75.0,1,2018-02,02-13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,11352,9.337149218839878,15480.0,13439.0,15367.0,25.0,29,0,132,34,11,60,39,66,41,211.0,198.0,13.0,190.0,153.0,37.0,401.0,351.0,50.0
2018-02-14,2018-02-14,2,Wednesday,14,45,108,True,False,False,False,False,7,7Wednesday,14,14Wednesday,2,February,2018,2017-2018,75.0,1,2018-02,02-14,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,45348,10.722121353137489,11352.0,15480.0,13439.0,26.0,37,0,132,34,11,60,39,66,41,253.0,183.0,70.0,332.0,268.0,64.0,585.0,451.0,134.0
2018-02-15,2018-02-15,3,Thursday,15,46,109,True,False,False,False,False,7,7Thursday,14,14Thursday,2,February,2018,2017-2018,75.0,1,2018-02,02-15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,36274,10.498856510177369,45348.0,11352.0,15480.0,21.0,36,0,132,34,11,60,39,66,41,627.0,326.0,301.0,2025.0,1640.0,385.0,2652.0,1966.0,686.0
2018-02-16,2018-02-16,4,Friday,16,47,110,True,False,False,False,False,7,7Friday,14,14Friday,2,February,2018,2017-2018,75.0,1,2018-02,02-16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27340,10.216106110277941,36274.0,45348.0,11352.0,22.0,38,0,132,34,11,60,39,66,41,878.0,638.0,240.0,1454.0,1177.0,277.0,2332.0,1815.0,517.0
2018-02-17,2018-02-17,5,Saturday,17,48,111,False,True,False,False,False,7,7Saturday,14,14Saturday,2,February,2018,2017-2018,75.0,1,2018-02,02-17,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29703,10.299003329790624,27340.0,36274.0,45348.0,32.0,39,0,132,34,11,60,39,66,41,1489.0,1172.0,317.0,3434.0,2781.0,653.0,4923.0,3953.0,970.0
2018-02-18,2018-02-18,6,Sunday,18,49,112,False,True,False,False,False,7,7Sunday,14,14Sunday,2,February,2018,2017-2018,75.0,1,2018-02,02-18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,40448,10.60777247750653,29703.0,27340.0,36274.0,22.0,41,0,132,34,11,60,39,66,41,1064.0,871.0,193.0,3299.0,2672.0,627.0,4363.0,3543.0,820.0
2018-02-19,2018-02-19,0,Monday,19,50,113,True,False,True,True,False,8,8Monday,15,15Monday,2,February,2018,2017-2018,75.0,1,2018-02,02-19,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33169,10.4093709837628,40448.0,29703.0,27340.0,11.0,41,0,132,34,11,60,39,66,41,738.0,616.0,122.0,2192.0,1775.0,417.0,2930.0,2391.0,539.0
2018-02-20,2018-02-20,1,Tuesday,20,51,114,True,False,False,False,False,8,8Tuesday,15,15Tuesday,2,February,2018,2017-2018,75.0,1,2018-02,02-20,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,21308,9.96683786803689,33169.0,40448.0,29703.0,5.0,41,0,132,34,11,60,39,66,41,190.0,137.0,53.0,403.0,326.0,77.0,593.0,463.0,130.0
2018-02-21,2018-02-21,2,Wednesday,21,52,115,True,False,False,False,False,8,8Wednesday,15,15Wednesday,2,February,2018,2017-2018,75.0,1,2018-02,02-21,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,23985,10.085183913936165,21308.0,33169.0,40448.0,16.0,42,0,132,34,11,60,39,66,41,401.0,271.0,130.0,697.0,564.0,133.0,1098.0,835.0,263.0
2018-02-22,2018-02-22,3,Thursday,22,53,116,True,False,False,False,False,8,8Thursday,15,15Thursday,2,February,2018,2017-2018,75.0,1,2018-02,02-22,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,57517,10.959835835262863,23985.0,21308.0,33169.0,15.0,48,0,132,34,11,60,39,66,41,730.0,452.0,278.0,2087.0,1690.0,397.0,2817.0,2142.0,675.0
2018-02-23,2018-02-23,4,Friday,23,54,117,True,False,False,False,False,8,8Friday,15,15Friday,2,February,2018,2017-2018,75.0,1,2018-02,02-23,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35912,10.488826780461768,57517.0,23985.0,21308.0,12.0,45,0,132,34,11,60,39,66,41,1162.0,818.0,344.0,2658.0,2152.0,506.0,3820.0,2970.0,850.0
2018-02-24,2018-02-24,5,Saturday,24,55,118,False,True,False,False,False,8,8Saturday,15,15Saturday,2,February,2018,2017-2018,75.0,1,2018-02,02-24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,68720,11.137795556658137,35912.0,57517.0,23985.0,19.0,49,0,132,34,11,60,39,66,41,1517.0,987.0,530.0,4022.0,3257.0,765.0,5539.0,4244.0,1295.0
2018-02-25,2018-02-25,6,Sunday,25,56,119,False,True,False,False,False,8,8Sunday,15,15Sunday,2,February,2018,2017-2018,75.0,1,2018-02,02-25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,61962,11.03427657289946,68720.0,35912.0,57517.0,21.0,50,0,132,34,11,60,39,66,41,1593.0,1354.0,239.0,5221.0,4229.0,992.0,6814.0,5583.0,1231.0
2018-02-26,2018-02-26,0,Monday,26,57,120,True,False,False,False,False,9,9Monday,16,16Monday,2,February,2018,2017-2018,75.0,1,2018-02,02-26,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,37045,10.519888668850758,61962.0,68720.0,35912.0,21.0,52,0,132,34,11,60,39,66,41,490.0,332.0,158.0,1501.0,1215.0,286.0,1991.0,1547.0,444.0
2018-02-27,2018-02-27,1,Tuesday,27,58,121,True,False,False,False,False,9,9Tuesday,16,16Tuesday,2,February,2018,2017-2018,75.0,1,2018-02,02-27,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,19836,9.895253747609024,37045.0,61962.0,68720.0,15.0,50,0,132,34,11,60,39,66,41,309.0,208.0,101.0,1212.0,981.0,231.0,1521.0,1189.0,332.0
2018-02-28,2018-02-28,2,Wednesday,28,59,122,True,False,False,False,False,9,9Wednesday,16,16Wednesday,2,February,2018,2017-2018,75.0,1,2018-02,02-28,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,21577,9.979383211539385,19836.0,37045.0,61962.0,23.0,49,0,132,34,11,60,39,66,41,352.0,236.0,116.0,907.0,734.0,173.0,1259.0,970.0,289.0
2018-03-01,2018-03-01,3,Thursday,1,60,123,True,False,False,False,False,9,9Thursday,16,16Thursday,3,March,2018,2017-2018,75.0,1,2018-03,03-01,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,50261,10.824984707437652,21577.0,19836.0,37045.0,28.0,55,0,132,34,11,60,39,66,41,276.0,121.0,155.0,817.0,661.0,156.0,1093.0,782.0,311.0
2018-03-02,2018-03-02,4,Friday,2,61,124,True,False,False,False,False,9,9Friday,16,16Friday,3,March,2018,2017-2018,75.0,1,2018-03,03-02,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,36801,10.513280297700861,50261.0,21577.0,19836.0,25.0,54,0,132,34,11,60,39,66,41,826.0,459.0,367.0,1786.0,1446.0,340.0,2612.0,1905.0,707.0
2018-03-03,2018-03-03,5,Saturday,3,62,125,False,True,False,False,False,9,9Saturday,16,16Saturday,3,March,2018,2017-2018,75.0,1,2018-03,03-03,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30477,10.324727579759655,36801.0,50261.0,21577.0,21.0,55,0,132,34,11,60,39,66,41,1570.0,1075.0,495.0,3934.0,3186.0,748.0,5504.0,4261.0,1243.0
2018-03-04,2018-03-04,6,Sunday,4,63,126,False,True,False,False,False,9,9Sunday,16,16Sunday,3,March,2018,2017-2018,75.0,1,2018-03,03-04,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,27892,10.2360951883409,30477.0,36801.0,50261.0,20.0,54,0,132,34,11,60,39,66,41,1215.0,1039.0,176.0,4239.0,3433.0,806.0,5454.0,4472.0,982.0
2018-03-05,2018-03-05,0,Monday,5,64,127,True,False,False,False,False,10,10Monday,17,17Monday,3,March,2018,2017-2018,75.0,1,2018-03,03-05,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14269,9.565844630930576,27892.0,30477.0,36801.0,21.0,53,0,132,34,11,60,39,66,41,266.0,188.0,78.0,851.0,689.0,162.0,1117.0,877.0,240.0
2018-03-06,2018-03-06,1,Tuesday,6,65,128,True,False,False,False,False,10,10Tuesday,17,17Tuesday,3,March,2018,2017-2018,75.0,1,2018-03,03-06,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12081,9.399389249519563,14269.0,27892.0,30477.0,27.0,52,0,132,34,11,60,39,66,41,251.0,151.0,100.0,845.0,684.0,161.0,1096.0,835.0,261.0
